C01 -800.0 0.0 -800.0 200.0 175.0 15.0 8.0 8.0 
C01 -803.2972170635504 0.0 -988.8974390590892 200.0 175.0 15.0 8.0 8.0 
C01 -803.2972170635504 0.0 -988.8974390590892 200.0 175.0 15.0 8.0 8.0 
C01 -803.8760070518215 0.0 -992.7702132997849 200.0 175.0 15.0 8.0 8.0 
C01 -805.4374229803647 0.0 -996.3612240861808 200.0 175.0 15.0 8.0 8.0 
C01 -807.8750569340114 0.0 -999.4257499676097 200.0 175.0 15.0 8.0 8.0 
C01 -811.0227881872013 0.0 -1001.7549485696209 200.0 175.0 15.0 8.0 8.0 
C01 -814.6661040569013 0.0 -1003.1900888566698 200.0 175.0 15.0 8.0 8.0 
C01 -816.4668923398191 0.0 -1003.5238452371498 200.0 175.0 15.0 8.0 8.0 
C01 -816.4668923398191 0.0 -1003.5238452371498 200.0 175.0 15.0 8.0 8.0 
C01 -908.4809468353533 0.0 -1014.8217505152799 200.0 175.0 15.0 8.0 8.0 
C01 -908.4809468353533 0.0 -1014.8217505152799 200.0 175.0 15.0 8.0 8.0 
C01 -912.3965835008314 0.0 -1014.7875792717836 200.0 175.0 15.0 8.0 8.0 
C01 -916.1699539137696 0.0 -1013.7411310424466 200.0 175.0 15.0 8.0 8.0 
C01 -919.5439091163154 0.0 -1011.7537195447608 200.0 175.0 15.0 8.0 8.0 
C01 -922.2885196371399 0.0 -1008.9607835879408 200.0 175.0 15.0 8.0 8.0 
C01 -924.2167448049323 0.0 -1005.5526571418986 200.0 175.0 15.0 8.0 8.0 
C01 -924.7978743807665 0.0 -1003.8158439171979 200.0 175.0 15.0 8.0 8.0 
C01 -924.7978743807665 0.0 -1003.8158439171979 200.0 175.0 15.0 8.0 8.0 
C01 -973.6955765372313 0.0 -821.3271350959008 200.0 175.0 15.0 8.0 8.0 


C01 650.0 0.0 100.0 165.0 175.0 7.5 2.0 10.0 
C01 617.1794952312173 0.0 -54.40833494349613 165.0 175.0 7.5 2.0 10.0 
C01 617.1794952312173 0.0 -54.40833494349613 165.0 175.0 7.5 2.0 10.0 
C01 616.5259371571266 0.0 -56.253926010409515 165.0 175.0 7.5 2.0 10.0 
C01 615.4169744167942 0.0 -57.8674768100544 165.0 175.0 7.5 2.0 10.0 
C01 613.9281809883265 0.0 -59.13902652195361 165.0 175.0 7.5 2.0 10.0 
C01 612.1610156835259 0.0 -59.981921134576595 165.0 175.0 7.5 2.0 10.0 
C01 610.2359078975359 0.0 -60.33871877302224 165.0 175.0 7.5 2.0 10.0 
C01 608.5410268932118 0.0 -60.2350554099545 165.0 175.0 7.5 2.0 10.0 
C01 608.5410268932118 0.0 -60.2350554099545 165.0 175.0 7.5 2.0 10.0 
C01 483.85628189036163 0.0 -38.24977078319708 165.0 175.0 7.5 2.0 10.0 
C01 483.85628189036163 0.0 -38.24977078319708 165.0 175.0 7.5 2.0 10.0 
C01 481.9890062598083 0.0 -37.66102103838037 165.0 175.0 7.5 2.0 10.0 
C01 480.33773615021454 0.0 -36.609045958997825 165.0 175.0 7.5 2.0 10.0 
C01 479.01500289069617 0.0 -35.165535908238326 165.0 175.0 7.5 2.0 10.0 
C01 478.1109485669693 0.0 -33.428863710548 165.0 175.0 7.5 2.0 10.0 
C01 477.68718298717545 0.0 -31.517380706212975 165.0 175.0 7.5 2.0 10.0 
C01 477.6586432228636 0.0 -30.86371263560551 165.0 175.0 7.5 2.0 10.0 
C01 477.6586432228636 0.0 -30.86371263560551 165.0 175.0 7.5 2.0 10.0 
C01 477.6586432228636 0.0 130.38843109171282 165.0 175.0 7.5 2.0 10.0 


C01 -150.0 0.0 850.0 210.0 230.0 5.0 2.0 0.0 
C01 -175.01972263081316 0.0 1053.7692886371783 210.0 230.0 5.0 2.0 0.0 
C01 -175.01972263081316 0.0 1053.7692886371783 210.0 230.0 5.0 2.0 0.0 
C01 -175.34653411618584 0.0 1055.032974887232 210.0 230.0 5.0 2.0 0.0 
C01 -175.9892758387833 0.0 1056.169017035913 210.0 230.0 5.0 2.0 0.0 
C01 -176.9041460123915 0.0 1057.0999956881863 210.0 230.0 5.0 2.0 0.0 
C01 -178.02879774657342 0.0 1057.7624661874147 210.0 230.0 5.0 2.0 0.0 
C01 -179.28658788421944 0.0 1058.1112822638604 210.0 230.0 5.0 2.0 0.0 
C01 -180.41823210275805 0.0 1058.1409154106113 210.0 230.0 5.0 2.0 0.0 
C01 -180.41823210275805 0.0 1058.1409154106113 210.0 230.0 5.0 2.0 0.0 
C01 -392.44651304765097 0.0 1039.5908444810434 210.0 230.0 5.0 2.0 0.0 
C01 -392.44651304765097 0.0 1039.5908444810434 210.0 230.0 5.0 2.0 0.0 
C01 -393.720835050541 0.0 1039.3083340945143 210.0 230.0 5.0 2.0 0.0 
C01 -394.8786165156679 0.0 1038.7056312120296 210.0 230.0 5.0 2.0 0.0 
C01 -395.84095654950755 0.0 1037.8238090390175 210.0 230.0 5.0 2.0 0.0 
C01 -396.5422732690959 0.0 1036.7229622992882 210.0 230.0 5.0 2.0 0.0 
C01 -396.93477309897366 0.0 1035.4781118789194 210.0 230.0 5.0 2.0 0.0 
C01 -396.9917078243714 0.0 1034.1740922768465 210.0 230.0 5.0 2.0 0.0 
C01 -396.9917078243714 0.0 1034.1740922768465 210.0 230.0 5.0 2.0 0.0 
C01 -379.1247805611015 0.0 829.9541791680386 210.0 230.0 5.0 2.0 0.0 


C01 900.0 0.0 750.0 235.0 215.0 12.5 2.0 8.0 
C01 876.6826127161394 0.0 971.8501207389049 235.0 215.0 12.5 2.0 8.0 
C01 876.6826127161394 0.0 971.8501207389049 235.0 215.0 12.5 2.0 8.0 
C01 875.920844355251 0.0 975.0231143173755 235.0 215.0 12.5 2.0 8.0 
C01 874.3638014537228 0.0 977.8908306017152 235.0 215.0 12.5 2.0 8.0 
C01 872.117593912159 0.0 980.2578394662714 235.0 215.0 12.5 2.0 8.0 
C01 869.3352970624835 0.0 981.9628331685917 235.0 215.0 12.5 2.0 8.0 
C01 866.2065198370389 0.0 982.8896192054984 235.0 215.0 12.5 2.0 8.0 
C01 863.3791331022344 0.0 983.0130655763071 235.0 215.0 12.5 2.0 8.0 
C01 863.3791331022344 0.0 983.0130655763071 235.0 215.0 12.5 2.0 8.0 
C01 712.9172166606965 0.0 972.4917434406394 235.0 215.0 12.5 2.0 8.0 
C01 712.9172166606965 0.0 972.4917434406394 235.0 215.0 12.5 2.0 8.0 
C01 709.7195706517836 0.0 971.8411750073831 235.0 215.0 12.5 2.0 8.0 
C01 706.7992612891137 0.0 970.3851624693297 235.0 215.0 12.5 2.0 8.0 
C01 704.3553028297134 0.0 968.222930674773 235.0 215.0 12.5 2.0 8.0 
C01 702.5542470037584 0.0 965.5018321472551 235.0 215.0 12.5 2.0 8.0 
C01 701.5188327894023 0.0 962.4073052545984 235.0 215.0 12.5 2.0 8.0 
C01 701.3196219542502 0.0 960.8941487341932 235.0 215.0 12.5 2.0 8.0 
C01 701.3196219542502 0.0 960.8941487341932 235.0 215.0 12.5 2.0 8.0 
C01 685.5237291941378 0.0 735.0023581450131 235.0 215.0 12.5 2.0 8.0 


C01 -600.0 0.0 -850.0 225.0 215.0 12.5 2.0 8.0 
C01 -585.1372645296849 0.0 -637.4529803772292 225.0 215.0 12.5 2.0 8.0 
C01 -585.1372645296849 0.0 -637.4529803772292 225.0 215.0 12.5 2.0 8.0 
C01 -585.3364753648369 0.0 -634.1959120132209 225.0 215.0 12.5 2.0 8.0 
C01 -586.3718895791931 0.0 -631.1013851205641 225.0 215.0 12.5 2.0 8.0 
C01 -588.1729454051481 0.0 -628.3802865930463 225.0 215.0 12.5 2.0 8.0 
C01 -590.6169038645484 0.0 -626.2180547984897 225.0 215.0 12.5 2.0 8.0 
C01 -593.5372132272182 0.0 -624.7620422604363 225.0 215.0 12.5 2.0 8.0 
C01 -596.3002093670871 0.0 -624.1495007633242 225.0 215.0 12.5 2.0 8.0 
C01 -596.3002093670871 0.0 -624.1495007633242 225.0 215.0 12.5 2.0 8.0 
C01 -748.0482836989692 0.0 -608.2001354576328 225.0 215.0 12.5 2.0 8.0 
